startup_id,month,revenue_inr_lakhs,burn_inr_lakhs,cash_balance_inr_lakhs,runway_months,active_users,monthly_churn_rate,mom_growth_rate
S065,2025-06,18.74,15.2,66.81,99.0,4881,0.0903,0.0506
S065,2025-07,20.0,15.23,66.81,99.0,4985,,0.0671
S065,2025-08,22.67,15.68,66.81,99.0,5504,0.044,0.1333
S065,2025-09,23.94,15.9,66.81,99.0,5378,0.0501,0.0559
S065,2025-10,27.06,15.76,66.81,99.0,5891,0.0539,0.1307
S065,2025-11,29.54,15.85,66.81,99.0,6406,0.0253,0.0917
S065,2025-12,28.24,16.05,66.81,99.0,5498,0.0803,-0.0441
S065,2026-01,30.79,16.34,66.81,99.0,5853,0.0489,0.0902
S065,2026-02,27.81,16.65,66.81,99.0,4973,0.0585,
S065,2026-03,31.42,17.18,66.81,99.0,5490,0.0676,0.1295
S065,2026-04,30.7,17.35,66.81,99.0,5030,0.0553,-0.0227
S065,2026-05,29.32,17.51,66.81,99.0,4608,0.0754,-0.0452
S065,2026-06,33.45,17.19,66.81,99.0,5047,,0.1411
S066,2024-07,6.0,16.93,68.63,5.9,1989,0.0589,-0.0949
S066,2024-08,4.59,16.89,56.34,4.6,1681,0.0456,-0.1203
S066,2024-09,5.21,16.99,44.56,3.8,1705,0.1108,0.1348
S066,2024-10,4.8,16.67,32.69,2.8,1562,0.0696,-0.0788
S066,2024-11,4.3,16.91,20.07,1.6,1317,0.0569,-0.1054
S066,2024-12,3.96,17.24,6.79,0.5,1165,0.07,
S066,2025-01,4.06,16.61,0.0,0.0,1048,0.0928,0.0232
S066,2025-02,3.57,16.34,0.0,0.0,906,0.0528,-0.12
S066,2025-03,3.57,16.78,0.0,0.0,865,0.0595,-0.0011
S066,2025-04,3.72,17.05,0.0,0.0,852,0.0616,0.0441
S066,2025-05,3.69,16.52,0.0,0.0,786,0.0692,-0.01
S066,2025-06,3.88,16.58,0.0,0.0,758,0.0976,0.0515
S066,2025-07,3.77,16.64,0.0,0.0,652,0.0853,-0.0285
S066,2025-08,3.62,16.44,0.0,0.0,588,0.0791,-0.0392
S066,2025-09,3.68,15.66,0.0,0.0,579,0.0378,0.018
S066,2025-10,3.59,15.69,0.0,0.0,552,0.0615,-0.0242
S066,2025-11,3.06,15.81,0.0,0.0,434,0.0874,-0.1497
S066,2025-12,3.26,16.14,0.0,0.0,431,0.0588,0.066
S066,2026-01,2.83,16.06,0.0,0.0,364,0.0553,-0.1315
S066,2026-02,2.8,15.76,0.0,0.0,361,0.0471,
S066,2026-03,2.83,15.54,0.0,0.0,355,0.0733,0.0094
S066,2026-04,2.78,15.79,0.0,0.0,305,0.0946,
S066,2026-05,2.69,16.15,0.0,0.0,282,0.0569,-0.0338
S066,2026-06,2.58,16.04,0.0,0.0,259,0.0595,-0.0422
S067,2024-07,109.82,181.16,0.0,0.0,3641,0.0947,0.2126
S067,2024-08,115.64,183.74,0.0,0.0,3720,,0.053
S067,2024-09,134.32,185.98,0.0,0.0,4275,0.0558,0.1616
S067,2024-10,150.39,182.69,0.0,0.0,4488,0.0926,0.1197
S067,2024-11,158.55,174.76,0.0,0.0,4814,0.0254,0.0542
S067,2024-12,185.73,174.54,0.0,99.0,5498,0.0176,
S067,2025-01,180.09,168.22,0.0,99.0,5098,0.0935,-0.0304
S067,2025-02,180.05,167.68,0.0,99.0,5007,0.0273,-0.0002
S067,2025-03,209.83,170.8,0.0,99.0,5519,,0.1654
S067,2025-04,239.79,172.49,0.0,99.0,6012,0.061,0.1428
S067,2025-05,260.45,172.97,0.0,99.0,6243,0.0421,
S067,2025-06,262.34,169.22,0.0,99.0,5999,0.0492,0.0072
S067,2025-07,270.16,166.37,0.0,99.0,6050,0.0588,0.0298
S067,2025-08,288.1,165.61,0.0,99.0,6277,0.0343,0.0664
S067,2025-09,327.99,168.55,0.0,99.0,6872,0.0723,0.1385
S067,2025-10,358.58,169.4,0.0,99.0,7126,0.0579,0.0933
S067,2025-11,384.43,169.62,0.0,99.0,7257,0.0656,0.0721
S067,2025-12,458.76,165.01,0.0,99.0,8232,0.0681,0.1934
S067,2026-01,489.58,161.83,0.0,99.0,8371,0.0734,0.0672
S067,2026-02,546.9,161.89,0.0,99.0,9034,0.0465,0.1171
S067,2026-03,597.8,154.91,0.0,99.0,9767,0.0704,0.0931
S067,2026-04,655.11,153.58,0.0,99.0,10453,0.0497,0.0959
S067,2026-05,688.89,155.79,0.0,99.0,10937,0.0495,
S067,2026-06,761.0,154.29,0.0,99.0,12320,0.0513,0.1683
S068,2024-07,5.39,12.95,19.11,2.5,1918,0.0211,0.0555
S068,2024-08,5.26,12.85,11.52,1.5,1853,0.0185,-0.0236
S068,2024-09,5.16,13.0,3.68,0.5,1729,0.0421,-0.0198
S068,2024-10,5.11,12.76,0.0,0.0,1655,0.0315,-0.0092
S068,2024-11,5.37,12.45,0.0,0.0,1658,0.0612,0.0516
S068,2024-12,6.06,12.53,0.0,0.0,1850,0.0207,0.1287
S068,2025-01,6.16,12.38,0.0,0.0,1854,0.0014,0.0162
S068,2025-02,7.3,12.41,0.0,0.0,2091,0.0509,0.1849
S068,2025-03,7.19,12.13,0.0,0.0,2053,0.0131,-0.0154
S068,2025-04,7.55,11.91,0.0,0.0,2136,0.0233,0.0506
S068,2025-05,8.32,12.22,0.0,0.0,2396,0.0143,0.1018
S068,2025-06,8.85,11.81,0.0,0.0,2544,0.0572,0.0636
S068,2025-07,9.71,11.8,0.0,0.0,2751,0.0161,0.0968
S068,2025-08,10.99,11.76,0.0,0.0,2993,0.0551,0.1323
S068,2025-09,11.38,11.58,0.0,0.0,3138,0.0067,0.0349
S068,2025-10,11.17,11.36,0.0,0.0,2902,0.0481,-0.018
S068,2025-11,12.42,10.86,0.0,99.0,3033,0.0506,0.1114
S068,2025-12,12.51,10.97,0.0,99.0,3057,0.027,0.0071
S068,2026-01,12.29,10.87,0.0,99.0,2939,0.0092,-0.017
S068,2026-02,13.47,11.05,0.0,99.0,3294,0.0148,0.0954
S068,2026-03,13.64,11.35,0.0,99.0,3179,0.0328,0.0125
S068,2026-04,16.07,11.21,0.0,99.0,3642,0.0457,0.1786
S068,2026-05,17.39,11.38,0.0,99.0,3812,0.0385,0.0822
S068,2026-06,18.99,11.45,0.0,99.0,4085,,0.0916
S069,2024-07,12.16,15.02,30.61,10.7,2000,0.1204,0.264
S069,2024-08,14.01,15.1,29.52,27.1,2030,0.1254,0.1518
S069,2024-09,15.78,14.98,29.52,99.0,1988,0.1225,0.1264
S069,2024-10,17.44,14.27,29.52,99.0,1943,0.1035,0.1052
S069,2024-11,19.28,14.24,29.52,99.0,2041,0.0936,0.1054
S069,2024-12,19.54,13.34,29.52,99.0,1773,0.1193,0.0136
S069,2025-01,19.84,13.16,29.52,99.0,1657,,0.0155
S069,2025-02,19.51,13.16,29.52,99.0,1506,0.0845,-0.0169
S069,2025-03,22.18,13.33,29.52,99.0,1536,0.1074,0.1371
S069,2025-04,23.89,13.1,29.52,99.0,1443,0.113,0.077
S069,2025-05,26.66,13.07,29.52,99.0,1441,0.1532,0.1158
S069,2025-06,29.36,13.0,29.52,99.0,1492,0.0944,0.1014
S069,2025-07,30.93,13.27,29.52,99.0,1424,0.117,0.0536
S069,2025-08,32.0,12.98,29.52,99.0,1428,0.0886,0.1031
S069,2025-09,38.57,12.7,29.52,99.0,1511,0.0926,0.1303
S069,2025-10,40.58,12.56,29.52,99.0,1384,0.0997,0.0523
S069,2025-11,40.96,12.82,29.52,99.0,1222,0.0982,0.0094
S069,2025-12,41.25,12.88,29.52,99.0,1093,0.1158,0.0069
S069,2026-01,42.32,12.48,29.52,99.0,1023,0.1164,0.0261
S069,2026-02,48.45,12.16,29.52,99.0,1040,0.1363,
S069,2026-03,51.79,12.34,29.52,99.0,975,0.0982,0.069
S069,2026-04,57.47,12.39,29.52,99.0,1004,0.1018,0.1097
S069,2026-05,64.2,11.98,29.52,99.0,975,0.1095,0.117
S069,2026-06,68.05,11.85,29.52,99.0,906,0.1189,0.06
S070,2024-07,20.35,31.1,87.27,8.1,394,0.0013,0.0691
S070,2024-08,20.2,30.96,76.52,7.1,401,0.001,-0.007
S070,2024-09,21.31,30.11,67.72,7.7,427,0.001,0.0548
S070,2024-10,23.46,30.91,60.27,8.1,461,0.0023,0.1007
S070,2024-11,24.85,31.92,53.2,7.5,483,0.001,0.0596
S070,2024-12,26.89,31.92,48.16,9.6,529,0.001,0.0819
S070,2025-01,29.68,31.76,46.08,22.1,594,0.0013,0.1039
S070,2025-02,30.54,32.4,44.23,23.9,579,0.0455,0.029
S070,2025-03,29.64,32.54,41.33,14.2,551,,-0.0298
S070,2025-04,27.33,32.19,36.47,7.5,505,0.0043,-0.0777
S070,2025-05,30.85,32.94,34.38,16.4,553,0.0436,0.1287
S070,2025-06,34.44,33.05,34.38,99.0,612,,0.1163
S070,2025-07,31.32,33.37,32.32,15.8,526,0.0281,-0.0905
S070,2025-08,32.72,33.93,31.11,25.6,566,0.001,0.0447
S070,2025-09,33.92,33.47,31.11,99.0,564,0.03,0.0368
S070,2025-10,33.98,32.77,31.11,99.0,571,0.001,0.0018
S070,2025-11,34.47,33.0,31.11,99.0,571,0.001,0.0145
S070,2025-12,36.14,33.87,31.11,99.0,590,0.0126,0.0483
S070,2026-01,34.55,33.33,31.11,99.0,539,0.0042,-0.0441
S070,2026-02,33.59,32.73,31.11,99.0,528,0.001,-0.0276
S070,2026-03,33.88,32.97,31.11,99.0,529,0.0075,0.0086
S070,2026-04,36.72,33.24,31.11,99.0,577,0.001,0.0839
S070,2026-05,40.35,33.84,31.11,99.0,629,0.0124,0.0987
S070,2026-06,43.19,34.29,31.11,99.0,677,0.0073,0.0705
S071,2024-07,11.74,25.87,43.54,3.1,198,0.001,0.1084
S071,2024-08,11.9,25.96,29.47,2.1,206,0.001,0.0128
S071,2024-09,12.47,25.7,16.24,1.2,214,0.0096,0.0486
S071,2024-10,11.59,25.63,2.21,0.2,196,,-0.0706
S071,2024-11,12.95,25.9,0.0,0.0,212,0.0587,0.1171
S071,2024-12,13.11,25.35,0.0,0.0,213,0.001,0.0127
S071,2025-01,13.87,24.49,0.0,0.0,222,0.0228,0.0578
S071,2025-02,15.03,23.86,0.0,0.0,245,0.0148,0.0832
S071,2025-03,15.02,23.37,0.0,0.0,236,0.0241,-0.0004
S071,2025-04,15.58,23.98,0.0,0.0,254,0.001,0.0373
S071,2025-05,16.07,23.37,0.0,0.0,259,,0.0311
S071,2025-06,16.9,22.95,0.0,0.0,261,0.0119,0.052
S071,2025-07,17.99,23.47,0.0,0.0,278,0.001,0.0644
S071,2025-08,17.97,22.69,0.0,0.0,273,0.001,-0.0012
S071,2025-09,18.63,23.15,0.0,0.0,287,0.001,0.0367
S071,2025-10,19.83,23.85,0.0,0.0,305,0.0213,0.0644
S071,2025-11,21.68,23.34,0.0,0.0,342,0.001,0.0932
S071,2025-12,20.12,22.95,0.0,0.0,322,0.001,-0.0718
S071,2026-01,20.64,23.17,0.0,0.0,321,0.0077,0.026
S071,2026-02,19.84,23.1,0.0,0.0,308,0.001,-0.0387
S071,2026-03,21.98,23.38,0.0,0.0,328,0.0459,0.1076
S071,2026-04,22.26,23.5,0.0,0.0,331,0.001,0.0128
S071,2026-05,23.13,24.21,0.0,0.0,344,0.024,0.0391
S071,2026-06,26.55,24.57,0.0,99.0,404,0.001,0.1477
S072,2024-07,10.96,14.66,167.86,45.3,772,0.0514,0.0517
S072,2024-08,12.5,14.66,165.7,76.9,806,0.0811,0.1407
S072,2024-09,14.11,14.42,165.39,99.0,869,0.0492,0.1285
S072,2024-10,16.61,14.27,165.39,99.0,897,0.1136,0.1772
S072,2024-11,16.65,14.61,165.39,99.0,802,0.1011,0.0027
S072,2024-12,19.0,14.77,165.39,99.0,840,0.065,0.0996
S072,2025-01,20.07,14.29,165.39,99.0,876,0.0627,0.0962
S072,2025-02,22.11,13.75,165.39,99.0,901,0.0846,0.1017
S072,2025-03,22.82,14.2,165.39,99.0,877,0.0626,0.0322
S072,2025-04,25.88,14.7,165.39,99.0,944,0.0832,0.134
S072,2025-05,26.8,14.68,165.39,99.0,944,0.0589,
S072,2025-06,30.64,15.11,165.39,99.0,1051,0.0264,0.1433
S072,2025-07,35.95,14.64,165.39,99.0,1177,0.0857,0.1735
S072,2025-08,39.33,14.18,165.39,99.0,1254,0.0671,0.0938
S072,2025-09,46.71,14.2,165.39,99.0,1482,0.05,0.1878
S072,2025-10,53.47,13.9,165.39,99.0,1606,0.0764,
S072,2025-11,56.54,13.95,165.39,99.0,1557,0.0917,0.0573
S072,2025-12,66.04,13.42,165.39,99.0,1658,0.1139,0.168
S072,2026-01,76.59,13.44,165.39,99.0,1850,0.0531,0.1599
S072,2026-02,75.13,13.59,165.39,99.0,1690,0.0734,-0.0191
S072,2026-03,85.7,13.55,165.39,99.0,1839,0.0817,0.1407
S072,2026-04,91.06,13.29,165.39,99.0,1912,0.0351,0.0625
S072,2026-05,102.23,12.9,165.39,99.0,1946,0.098,0.1226
S072,2026-06,99.09,13.24,165.39,99.0,1884,0.0301,-0.0307
S073,2024-07,9.17,14.11,110.05,22.3,794,0.0654,0.1438
S073,2024-08,10.47,14.21,106.31,28.4,877,0.0393,0.1414
S073,2024-09,11.88,14.2,103.98,44.7,926,0.0813,0.1344
S073,2024-10,12.18,14.78,101.38,38.9,925,0.026,0.0252
S073,2024-11,13.42,15.03,99.76,61.9,1004,0.0725,0.102
S073,2024-12,14.47,14.72,99.51,99.0,1030,0.0552,0.0782
S073,2025-01,15.64,14.39,99.51,99.0,1053,0.0753,0.0811
S073,2025-02,15.79,14.62,99.51,99.0,1002,0.0434,0.0094
S073,2025-03,17.22,14.07,99.51,99.0,974,0.0714,0.0905
S073,2025-04,17.62,14.47,99.51,99.0,951,0.0459,0.0235
S073,2025-05,20.47,14.19,99.51,99.0,1065,0.0749,0.1617
S073,2025-06,22.8,13.74,99.51,99.0,1204,0.0475,0.114
S073,2025-07,24.07,14.52,99.51,99.0,1182,0.0938,0.0558
S073,2025-08,26.55,14.34,99.51,99.0,1231,0.0578,0.1031
S073,2025-09,28.72,13.91,99.51,99.0,1337,0.0313,0.0814
S073,2025-10,28.39,14.11,99.51,99.0,1322,0.0217,-0.0115
S073,2025-11,30.45,14.44,99.51,99.0,1308,0.0529,0.0728
S073,2025-12,32.7,14.45,99.51,99.0,1358,0.0569,0.074
S073,2026-01,34.38,14.04,99.51,99.0,1373,0.0396,0.0514
S073,2026-02,36.23,14.67,99.51,99.0,1363,0.0847,0.0538
S073,2026-03,40.29,14.72,99.51,99.0,1444,0.0657,0.112
S073,2026-04,43.82,14.06,99.51,99.0,1502,0.0522,0.0876
S073,2026-05,45.59,13.86,99.51,99.0,1502,0.0656,0.0403
S073,2026-06,50.29,14.02,99.51,99.0,1550,0.0748,0.1032
S074,2024-07,8.94,19.92,63.78,5.8,216,0.0232,-0.0017
S074,2024-08,10.01,18.87,54.93,6.2,238,0.001,0.1198
S074,2024-09,10.89,19.39,46.42,5.5,256,0.001,0.0873
S074,2024-10,11.8,19.14,39.08,5.3,277,,0.0837
S074,2024-11,13.66,19.51,33.22,5.7,330,0.0055,0.1573
S074,2024-12,15.14,19.9,28.46,6.0,364,0.001,0.1089
S074,2025-01,15.73,19.81,24.38,6.0,381,0.0062,0.0385
S074,2025-02,18.82,20.04,23.16,19.1,459,,0.1968
S074,2025-03,22.0,20.29,23.16,99.0,520,0.0348,0.1687
S074,2025-04,22.78,19.95,23.16,99.0,532,0.001,0.0357
S074,2025-05,24.97,20.01,23.16,99.0,552,,
S074,2025-06,25.51,20.27,23.16,99.0,565,0.0087,
S074,2025-07,29.45,19.8,23.16,99.0,647,0.001,0.1542
S074,2025-08,28.2,19.8,23.16,99.0,615,0.001,-0.0424
S074,2025-09,28.86,19.73,23.16,99.0,637,0.001,0.0236
S074,2025-10,31.92,19.55,23.16,99.0,712,0.001,0.1059
S074,2025-11,34.37,20.02,23.16,99.0,781,0.0114,0.0767
S074,2025-12,38.32,19.43,23.16,99.0,877,0.001,0.115
S074,2026-01,43.32,20.12,23.16,99.0,1000,0.001,0.1305
S074,2026-02,48.8,20.04,23.16,99.0,1071,0.0379,0.1264
S074,2026-03,54.61,20.24,23.16,99.0,1180,0.028,0.1191
S074,2026-04,61.81,20.08,23.16,99.0,1323,0.001,0.1319
S074,2026-05,61.31,19.84,23.16,99.0,1305,0.0112,-0.0081
S074,2026-06,66.84,20.27,23.16,99.0,1495,0.001,0.0903
S075,2024-07,11.87,17.5,708.55,99.0,132,0.0449,0.1618
S075,2024-08,12.4,17.25,703.71,99.0,125,0.0826,0.0444
S075,2024-09,14.15,17.59,700.26,99.0,142,0.001,0.1413
S075,2024-10,16.64,17.08,699.82,99.0,158,0.0681,0.1755
S075,2024-11,18.01,17.05,699.82,99.0,161,0.0509,0.0828
S075,2024-12,19.29,17.13,699.82,99.0,167,0.0476,0.0708
S075,2025-01,20.12,17.29,699.82,99.0,162,0.0466,0.0433
S075,2025-02,21.22,16.93,699.82,99.0,166,0.0259,0.0546
S075,2025-03,23.84,16.67,699.82,99.0,180,0.0486,
S075,2025-04,24.78,16.5,699.82,99.0,178,0.0614,0.0397
S075,2025-05,27.74,16.87,699.82,99.0,184,0.0528,
S075,2025-06,30.59,16.61,699.82,99.0,191,0.0803,0.1027
S075,2025-07,32.14,16.75,699.82,99.0,187,0.0459,0.0506
S075,2025-08,36.58,16.57,699.82,99.0,200,0.0725,0.1382
S075,2025-09,42.9,16.66,699.82,99.0,221,0.0636,0.1728
S075,2025-10,47.51,16.03,699.82,99.0,231,0.0416,0.1076
S075,2025-11,44.0,15.7,699.82,99.0,223,0.0573,0.0179
S075,2025-12,52.63,15.6,699.82,99.0,230,,0.0883
S075,2026-01,57.97,15.37,699.82,99.0,245,0.0671,0.1014
S075,2026-02,62.85,15.15,699.82,99.0,260,0.0118,0.0842
S075,2026-03,60.11,14.82,699.82,99.0,237,0.0512,-0.0436
S075,2026-04,73.69,14.67,699.82,99.0,289,0.0351,0.2258
S075,2026-05,71.54,14.19,699.82,99.0,265,0.0574,-0.0292
S075,2026-06,76.98,13.88,699.82,99.0,270,0.0489,0.0761
S076,2024-07,10.92,31.0,97.69,4.9,4761,0.0112,0.037
S076,2024-08,11.91,31.06,78.54,4.1,5123,0.0208,0.0906
S076,2024-09,12.72,30.84,60.42,3.3,5789,0.001,0.0686
S076,2024-10,14.08,30.14,44.36,2.8,6191,0.0198,0.1062
S076,2024-11,14.54,29.16,29.74,2.0,6172,0.0142,0.0329
S076,2024-12,15.79,29.47,16.06,1.2,6777,0.001,0.0859
S076,2025-01,15.94,29.68,2.32,0.2,7007,0.0015,0.0097
S076,2025-02,15.21,29.0,0.0,0.0,6775,0.001,-0.0461
S076,2025-03,16.66,29.07,0.0,0.0,7079,0.0051,0.0959
S076,2025-04,17.74,29.44,0.0,0.0,7061,0.0689,0.0649
S076,2025-05,18.15,29.54,0.0,0.0,7400,0.0101,0.0226
S076,2025-06,18.4,29.31,0.0,0.0,7381,0.0328,0.0141
S076,2025-07,20.83,28.96,0.0,0.0,7886,0.0405,0.1322
S076,2025-08,20.11,29.62,0.0,0.0,7713,0.0154,-0.0349
S076,2025-09,21.48,29.52,0.0,0.0,8306,0.001,0.0685
S076,2025-10,24.58,29.47,0.0,0.0,9455,0.0289,0.1442
S076,2025-11,24.63,29.89,0.0,0.0,9432,0.009,0.0018
S076,2025-12,29.27,30.15,0.0,0.0,11292,0.0025,0.1884
S076,2026-01,31.16,31.08,0.0,99.0,12453,0.016,0.0647
S076,2026-02,30.69,30.97,0.0,0.0,12251,0.001,-0.0153
S076,2026-03,31.74,30.43,0.0,99.0,12529,0.0498,0.0342
S076,2026-04,34.49,30.05,0.0,99.0,13906,0.0016,0.0867
S076,2026-05,37.26,29.88,0.0,99.0,15050,0.0261,0.0806
S076,2026-06,39.25,29.32,0.0,99.0,16063,0.001,0.0533
S077,2024-07,32.9,79.8,0.0,0.0,196,0.0213,0.1205
S077,2024-08,39.13,79.46,0.0,0.0,231,0.001,0.1896
S077,2024-09,37.13,79.31,0.0,0.0,206,0.0428,-0.0511
S077,2024-10,43.48,79.75,0.0,0.0,249,0.0016,0.171
S077,2024-11,48.68,82.72,0.0,0.0,279,0.001,0.1195
S077,2024-12,54.85,82.4,0.0,0.0,327,0.031,0.1268
S077,2025-01,63.8,82.2,0.0,0.0,370,0.001,0.1632
S077,2025-02,76.95,81.05,0.0,0.0,430,0.0688,0.2061
S077,2025-03,88.98,81.45,0.0,99.0,484,0.0248,0.1563
S077,2025-04,91.71,80.31,0.0,99.0,489,0.0163,0.0308
S077,2025-05,97.1,78.86,0.0,99.0,511,0.0374,0.0587
S077,2025-06,111.29,79.55,0.0,99.0,582,,0.1461
S077,2025-07,128.48,77.71,0.0,99.0,652,0.0188,0.1545
S077,2025-08,133.22,78.63,0.0,99.0,650,0.0372,0.0369
S077,2025-09,139.16,74.92,0.0,99.0,652,0.0535,0.0446
S077,2025-10,152.99,74.15,0.0,99.0,730,0.001,0.0994
S077,2025-11,192.14,72.76,0.0,99.0,875,0.0643,0.2559
S077,2025-12,237.46,72.99,0.0,99.0,1102,0.0228,0.2359
S077,2026-01,280.87,73.32,0.0,99.0,1280,0.001,0.1828
S077,2026-02,326.75,75.25,0.0,99.0,1462,0.0192,0.1634
S077,2026-03,335.09,73.85,0.0,99.0,1460,0.0193,0.0255
S077,2026-04,361.22,73.55,0.0,99.0,1541,0.0456,0.078
S077,2026-05,416.49,73.61,0.0,99.0,1746,0.0277,0.153
S077,2026-06,462.79,74.47,0.0,99.0,1894,0.0122,
S078,2024-07,44.52,88.07,271.52,6.2,801,0.0208,0.0848
S078,2024-08,51.44,87.6,235.35,6.5,920,0.0402,0.1553
S078,2024-09,55.65,88.76,202.25,6.1,981,0.0195,0.0819
S078,2024-10,60.67,90.65,172.27,5.7,1079,0.0047,0.0902
S078,2024-11,72.48,94.97,149.78,6.7,1293,0.001,0.1946
S078,2024-12,80.81,94.87,135.72,9.7,1425,0.0125,0.115
S078,2025-01,83.6,97.91,121.41,8.5,1451,0.0172,0.0345
S078,2025-02,95.03,101.21,115.24,18.7,1668,0.001,
S078,2025-03,97.61,100.66,112.18,36.7,1663,0.0173,0.0271
S078,2025-04,107.3,101.97,112.18,99.0,1778,0.0168,0.0993
S078,2025-05,121.57,102.81,112.18,99.0,2058,0.0072,
S078,2025-06,130.7,103.35,112.18,99.0,2165,0.001,0.0751
S078,2025-07,151.27,103.08,112.18,99.0,2479,,0.1574
S078,2025-08,175.5,99.66,112.18,99.0,2861,0.0249,0.1601
S078,2025-09,179.54,99.61,112.18,99.0,2857,0.0581,0.023
S078,2025-10,190.47,100.74,112.18,99.0,2978,0.001,0.0608
S078,2025-11,210.75,101.55,112.18,99.0,3310,0.0212,0.1065
S078,2025-12,240.29,97.97,112.18,99.0,3858,0.0038,0.1402
S078,2026-01,273.24,98.03,112.18,99.0,4404,0.0116,0.1371
S078,2026-02,271.22,100.0,112.18,99.0,4465,0.0028,-0.0074
S078,2026-03,263.68,103.02,112.18,99.0,4607,0.001,-0.0278
S078,2026-04,326.35,99.98,112.18,99.0,5555,0.0213,0.2377
S078,2026-05,349.89,98.45,112.18,99.0,5969,0.014,0.0722
S078,2026-06,363.33,99.02,112.18,99.0,6034,0.001,0.0384
S079,2024-07,9.39,11.55,267.3,99.0,41,0.1241,0.0618
S079,2024-08,10.59,11.54,266.36,99.0,42,0.0969,0.1281
S079,2024-09,9.73,11.51,264.58,99.0,33,0.1552,-0.0812
S079,2024-10,11.17,11.64,264.11,99.0,33,0.1227,0.1477
S079,2024-11,11.44,11.64,263.91,99.0,28,0.1354,0.0237
S079,2024-12,11.53,11.29,263.91,99.0,25,0.1266,0.0085
S079,2025-01,10.28,11.01,263.17,99.0,20,0.0939,-0.1087
S079,2025-02,9.32,11.34,261.16,99.0,16,,-0.093
S079,2025-03,8.33,11.66,257.83,77.6,12,0.1328,-0.1064
S079,2025-04,7.47,11.66,253.64,60.6,10,0.1105,-0.1031
S079,2025-05,7.14,11.85,248.93,52.8,10,0.0678,-0.0446
S079,2025-06,7.67,11.93,244.67,57.5,10,0.1169,0.0747
S079,2025-07,7.69,11.88,240.48,57.3,10,0.1426,0.0019
S079,2025-08,7.2,12.01,235.67,49.0,10,0.0981,-0.0632
S079,2025-09,6.84,12.32,230.19,42.0,10,0.1178,-0.0497
S079,2025-10,7.66,12.17,225.68,50.0,10,0.1335,0.119
S079,2025-11,8.34,12.63,221.39,51.6,10,0.1146,0.0885
S079,2025-12,7.97,13.27,216.1,40.8,10,0.108,-0.0434
S079,2026-01,7.67,13.13,210.65,38.6,10,0.1354,-0.0376
S079,2026-02,8.17,13.15,205.66,41.3,10,0.1405,0.0645
S079,2026-03,8.87,13.02,201.51,48.6,10,0.1405,0.0852
S079,2026-04,8.81,13.0,197.33,47.2,10,0.0999,-0.0062
S079,2026-05,9.61,12.84,194.1,60.1,10,0.1144,0.0905
S079,2026-06,9.48,12.73,190.84,58.7,10,0.1454,-0.0132
S080,2024-07,9.81,22.52,486.85,38.3,671,0.0651,0.1764
S080,2024-08,10.84,21.19,476.5,46.0,677,0.092,0.1058
S080,2024-09,11.85,21.13,467.21,50.3,712,0.0531,0.0925
S080,2024-10,13.04,20.7,459.55,60.0,706,0.0851,0.101
S080,2024-11,14.67,20.83,453.39,73.5,748,0.0903,0.1245
S080,2024-12,20.0,20.74,450.11,99.0,816,0.1061,0.1899
S080,2025-01,18.81,20.51,448.41,99.0,832,0.0895,0.078
S080,2025-02,21.07,20.17,448.41,99.0,822,0.1131,0.1201
S080,2025-03,22.76,20.47,448.41,99.0,805,0.1195,0.08
S080,2025-04,25.83,20.29,448.41,99.0,847,0.0951,0.135
S080,2025-05,27.76,20.11,448.41,99.0,862,0.0668,0.0747
S080,2025-06,31.36,20.7,448.41,99.0,917,0.0722,
S080,2025-07,37.5,21.39,448.41,99.0,1014,0.0937,0.1956
S080,2025-08,40.93,20.54,448.41,99.0,1052,0.0656,0.0916
S080,2025-09,45.4,20.73,448.41,99.0,1077,0.0803,0.1092
S080,2025-10,51.78,21.71,448.41,99.0,1158,0.0778,0.1405
S080,2025-11,60.63,21.39,448.41,99.0,1203,0.1096,0.1708
S080,2025-12,66.42,21.2,448.41,99.0,1177,0.0872,0.0955
S080,2026-01,79.78,21.31,448.41,99.0,1338,0.1066,0.2012
S080,2026-02,85.81,20.18,448.41,99.0,1301,0.1071,0.0756
S080,2026-03,90.27,20.35,448.41,99.0,1205,0.1334,0.052
S080,2026-04,106.26,19.89,448.41,99.0,1391,0.0504,0.1771
S080,2026-05,122.49,19.65,448.41,99.0,1403,0.1183,0.1528
S080,2026-06,128.15,19.37,448.41,99.0,1414,0.0771,0.0462
S081,2024-07,4.38,7.87,41.92,12.0,1438,0.0498,-0.0063
S081,2024-08,4.39,8.06,38.25,10.4,1399,0.0743,0.0019
S081,2024-09,4.35,8.21,34.39,8.9,1441,0.0285,-0.0092
S081,2024-10,4.69,8.18,30.91,8.9,1474,0.059,0.0773
S081,2024-11,5.39,8.34,27.96,9.5,1592,0.0553,0.1505
S081,2024-12,5.96,8.5,25.42,10.0,1648,,0.1054
S081,2025-01,5.97,8.8,22.59,8.0,1522,0.0998,0.0007
S081,2025-02,6.5,8.86,20.23,8.6,1587,0.0368,0.0896
S081,2025-03,7.16,9.1,18.29,9.4,1640,0.0853,0.102
S081,2025-04,7.87,9.11,17.05,13.7,1684,0.0766,0.0981
S081,2025-05,7.45,9.28,15.22,8.3,1545,0.0897,-0.0523
S081,2025-06,7.75,9.11,13.87,10.2,1529,0.0576,0.0402
S081,2025-07,8.0,9.21,12.66,10.5,1507,0.0715,0.0321
